#SUBMITTED ID	FBID_KEY	ANNOTATION_SYMBOL	SYMBOL
FBgn0031239	FBgn0031239	CG17075	CG17075
FBgn0031244	FBgn0031244	CG11601	CG11601
FBgn0031245	FBgn0031245	CG3625	CG3625
FBgn0031247	FBgn0031247	CG11562	CG11562
FBgn0031248	FBgn0031248	CG11912	CG11912
FBgn0031249	FBgn0031249	CG11911	CG11911
FBgn0031250	FBgn0031250	CG11907	Ent1
FBgn0031252	FBgn0031252	CG13690	CG13690
FBgn0031253	FBgn0031253	CG11885	CG11885
FBgn0031256	FBgn0031256	CG4164	shv
FBgn0031257	FBgn0031257	CG4133	CG4133
FBgn0031258	FBgn0031258	CG4297	CG4297
FBgn0031260	FBgn0031260	CG11840	Spp
FBgn0031263	FBgn0031263	CG2789	Tspo
FBgn0031265	FBgn0031265	CG2794	CG2794
FBgn0031266	FBgn0031266	CG2807	Sf3b1
FBgn0031267	FBgn0031267	CG13688	Ipk2
FBgn0031268	FBgn0031268	CG2813	cold
FBgn0031270	FBgn0031270	CG13689	CG13689
FBgn0031273	FBgn0031273	CG2839	CG2839
FBgn0031279	FBgn0031279	CG3544	CG3544
FBgn0031281	FBgn0031281	CG3883	Saf6
FBgn0031282	FBgn0031282	CG3639	Pex12
FBgn0031284	FBgn0031284	CG3876	PGAP2
FBgn0031285	FBgn0031285	CG3662	CG3662
FBgn0031286	FBgn0031286	CG3862	CG3862
FBgn0031287	FBgn0031287	CG4291	CG4291
FBgn0031288	FBgn0031288	CG13949	CG13949
FBgn0031294	FBgn0031294	CG31795	IA-2
FBgn0031295	FBgn0031295	CG4375	CG4375
FBgn0031298	FBgn0031298	CG4428	Atg4a
FBgn0031299	FBgn0031299	CG4629	CG4629
FBgn0031304	FBgn0031304	CG4552	CG4552
FBgn0031305	FBgn0031305	CG4715	Iris
FBgn0031306	FBgn0031306	CG4577	CG4577
FBgn0031307	FBgn0031307	CG4726	MFS3
FBgn0031309	FBgn0031309	CG5041	Tfb4
FBgn0031310	FBgn0031310	CG4764	Vps29
FBgn0031312	FBgn0031312	CG4775	Tango14
FBgn0031313	FBgn0031313	CG5080	CG5080
FBgn0031314	FBgn0031314	CG4785	IntS14
FBgn0031315	FBgn0031315	CG14341	CG14341
FBgn0031317	FBgn0031317	CG5118	Charon
FBgn0031318	FBgn0031318	CG4887	CG4887
FBgn0031319	FBgn0031319	CG4896	CG4896
FBgn0031320	FBgn0031320	CG5126	CG5126
FBgn0031321	FBgn0031321	CG4947	Tgt
FBgn0031322	FBgn0031322	CG5001	CG5001
FBgn0031324	FBgn0031324	CG14342	CG14342
FBgn0031344	FBgn0031344	CG7420	CG7420
FBgn0031351	FBgn0031351	CG14352	CG14352
FBgn0031356	FBgn0031356	CG17660	CG17660
FBgn0031357	FBgn0031357	CG17642	mRpL48
FBgn0031359	FBgn0031359	CG18317	Rim2
FBgn0031360	FBgn0031360	CG31937	CG31937
FBgn0031361	FBgn0031361	CG17652	CG17652
FBgn0031365	FBgn0031365	CG17650	CG17650
FBgn0031373	FBgn0031373	CG15358	CG15358
FBgn0031374	FBgn0031374	CG7337	Wdr62
FBgn0031377	FBgn0031377	CG15356	CG15356
FBgn0031378	FBgn0031378	CG15362	CG15362
FBgn0031379	FBgn0031379	CG7289	CG7289
FBgn0031381	FBgn0031381	CG7291	Npc2a
FBgn0031384	FBgn0031384	CG4238	CG4238
FBgn0031389	FBgn0031389	CG4259	CG4259
FBgn0031390	FBgn0031390	CG31671	tho2
FBgn0031391	FBgn0031391	CG11723	CG11723
FBgn0031392	FBgn0031392	CG7263	AIF
FBgn0031393	FBgn0031393	CG15382	CG15382
FBgn0031395	FBgn0031395	CG10874	CG10874
FBgn0031397	FBgn0031397	CG15385	CG15385
FBgn0031398	FBgn0031398	CG10880	CG10880
FBgn0031399	FBgn0031399	CG7074	mio
FBgn0031401	FBgn0031401	CG7082	papi
FBgn0031403	FBgn0031403	CG15387	CG15387
FBgn0031413	FBgn0031413	CG9967	CG9967
FBgn0031417	FBgn0031417	CG3597	CG3597
FBgn0031418	FBgn0031418	CG3609	CG3609
FBgn0031419	FBgn0031419	CG15390	CG15390
FBgn0031420	FBgn0031420	CG9866	Atxn7
FBgn0031422	FBgn0031422	CG9870	PIG-Wa
FBgn0031428	FBgn0031428	CG9886	CG9886
FBgn0031432	FBgn0031432	CG9964	Cyp309a1
FBgn0031434	FBgn0031434	CG3227	insv
FBgn0031435	FBgn0031435	CG9883	Elba2
FBgn0031436	FBgn0031436	CG3214	ND-B17.2
FBgn0031437	FBgn0031437	CG9881	Arpc5
FBgn0031449	FBgn0031449	CG31689	CG31689
FBgn0031450	FBgn0031450	CG2903	Hrs
FBgn0031451	FBgn0031451	CG9961	CG9961
FBgn0031452	FBgn0031452	CG2843	Cwc25
FBgn0031453	FBgn0031453	CG9894	Bacc
FBgn0031457	FBgn0031457	CG3077	CG3077
FBgn0031458	FBgn0031458	CG2855	aph-1
FBgn0031459	FBgn0031459	CG2862	CG2862
FBgn0031460	FBgn0031460	CG15399	CG15399
FBgn0031463	FBgn0031463	CG15400	G6P
FBgn0031473	FBgn0031473	CG3104	CG3104
FBgn0031474	FBgn0031474	CG2991	CG2991
FBgn0031478	FBgn0031478	CG8814	CG8814
FBgn0031479	FBgn0031479	CG3083	Prx6005
FBgn0031483	FBgn0031483	CG9641	CG9641
FBgn0031484	FBgn0031484	CG3165	CG3165
FBgn0031485	FBgn0031485	CG9643	CG9643
FBgn0031488	FBgn0031488	CG17265	CG17265
FBgn0031489	FBgn0031489	CG17224	CG17224
FBgn0031490	FBgn0031490	CG17264	CG17264
FBgn0031491	FBgn0031491	CG17223	alpha4GT1
FBgn0031492	FBgn0031492	CG3542	CG3542
FBgn0031493	FBgn0031493	CG3605	Sf3b2
FBgn0031494	FBgn0031494	CG17219	CG17219
FBgn0031495	FBgn0031495	CG17257	GABPI
FBgn0031497	FBgn0031497	CG17259	SerRS
FBgn0031498	FBgn0031498	CG17260	CG17260
FBgn0031500	FBgn0031500	CG17221	CG17221
FBgn0031501	FBgn0031501	CG17261	CG17261
FBgn0031505	FBgn0031505	CG12400	ND-B14.5B
FBgn0031514	FBgn0031514	CG3332	OtopLb
FBgn0031515	FBgn0031515	CG9664	CG9664
FBgn0031516	FBgn0031516	CG9663	CG9663
FBgn0031517	FBgn0031517	CG15406	CG15406
FBgn0031518	FBgn0031518	CG3277	CG3277
FBgn0031519	FBgn0031519	CG3326	Fign
FBgn0031529	FBgn0031529	CG9662	CG9662
FBgn0031533	FBgn0031533	CG2772	CG2772
FBgn0031534	FBgn0031534	CG2774	Snx1
FBgn0031535	FBgn0031535	CG12795	CG12795
FBgn0031536	FBgn0031536	CG3248	Cog3
FBgn0031538	FBgn0031538	CG3246	CG3246
FBgn0031540	FBgn0031540	CG3238	Pif1
FBgn0031542	FBgn0031542	CG15414	CG15414
FBgn0031544	FBgn0031544	CG17593	CG17593
FBgn0031549	FBgn0031549	CG15415	Spindly
FBgn0031562	FBgn0031562	CG3604	CG3604
FBgn0031563	FBgn0031563	CG10031	CG10031
FBgn0031566	FBgn0031566	CG2818	CG2818
FBgn0031568	FBgn0031568	CG10019	CG10019
FBgn0031571	FBgn0031571	CG3921	bark
FBgn0031573	FBgn0031573	CG3407	CG3407
FBgn0031574	FBgn0031574	CG3964	TTLL4B
FBgn0031575	FBgn0031575	CG3980	Cep97
FBgn0031579	FBgn0031579	CG15422	CG15422
FBgn0031580	FBgn0031580	CG15423	CG15423
FBgn0031589	FBgn0031589	CG3714	Naprt
FBgn0031590	FBgn0031590	CG3702	CG3702
FBgn0031597	FBgn0031597	CG17612	CG17612
FBgn0031598	FBgn0031598	CG3338	Vps53
FBgn0031600	FBgn0031600	CG3652	CG3652
FBgn0031601	FBgn0031601	CG3058	Dim1
FBgn0031602	FBgn0031602	CG15431	CG15431
FBgn0031603	FBgn0031603	CG15432	CG15432
FBgn0031604	FBgn0031604	CG15433	Elp3
FBgn0031606	FBgn0031606	CG15439	CG15439
FBgn0031607	FBgn0031607	CG15440	CG15440
FBgn0031608	FBgn0031608	CG15435	CG15435
FBgn0031609	FBgn0031609	CG15443	CG15443
FBgn0031610	FBgn0031610	CG15436	CG15436
FBgn0031611	FBgn0031611	CG17840	FIG4
FBgn0031628	FBgn0031628	CG3294	CG3294
FBgn0031630	FBgn0031630	CG15629	CG15629
FBgn0031631	FBgn0031631	CG3225	CG3225
FBgn0031632	FBgn0031632	CG15628	CG15628
FBgn0031633	FBgn0031633	CG2976	Fnta
FBgn0031634	FBgn0031634	CG15627	Ir25a
FBgn0031635	FBgn0031635	CG15626	tank
FBgn0031636	FBgn0031636	CG12194	CG12194
FBgn0031637	FBgn0031637	CG2950	mxt
FBgn0031638	FBgn0031638	CG11927	CG11927
FBgn0031639	FBgn0031639	CG2937	mRpS2
FBgn0031640	FBgn0031640	CG11926	Mon1
FBgn0031643	FBgn0031643	CG3008	CG3008
FBgn0031645	FBgn0031645	CG3036	CG3036
FBgn0031649	FBgn0031649	CG15624	hoe2
FBgn0031650	FBgn0031650	CG14044	CG14044
FBgn0031651	FBgn0031651	CG8849	mRpL24
FBgn0031652	FBgn0031652	CG8873	jet
FBgn0031653	FBgn0031653	CG8871	Jon25Biii
FBgn0031654	FBgn0031654	CG8869	Jon25Bii
FBgn0031655	FBgn0031655	CG3753	Marcal1
FBgn0031657	FBgn0031657	CG3756	CG3756
FBgn0031659	FBgn0031659	CG14043	CG14043
FBgn0031660	FBgn0031660	CG3782	mRpL28
FBgn0031661	FBgn0031661	CG8890	Gmd
FBgn0031662	FBgn0031662	CG3792	CG3792
FBgn0031663	FBgn0031663	CG8891	CG8891
FBgn0031664	FBgn0031664	CG8892	CG8892
FBgn0031670	FBgn0031670	CG3887	SelT
FBgn0031673	FBgn0031673	CG31650	CG31650
FBgn0031675	FBgn0031675	CG9121	CG9121
FBgn0031676	FBgn0031676	CG14040	senju
FBgn0031677	FBgn0031677	CG14036	CG14036
FBgn0031678	FBgn0031678	CG31918	Nepl3
FBgn0031682	FBgn0031682	CG5828	CG5828
FBgn0031683	FBgn0031683	CG4230	CG4230
FBgn0031684	FBgn0031684	CG8680	ND-13A
FBgn0031688	FBgn0031688	CG6081	Cyp28d2
FBgn0031689	FBgn0031689	CG10833	Cyp28d1
FBgn0031690	FBgn0031690	CG7742	CG7742
FBgn0031693	FBgn0031693	CG14032	Cyp4ac1
FBgn0031696	FBgn0031696	CG14030	Bub1
FBgn0031697	FBgn0031697	CG14024	CG14024
FBgn0031698	FBgn0031698	CG14023	Ncoa6
FBgn0031703	FBgn0031703	CG12512	CG12512
FBgn0031708	FBgn0031708	CG7382	CG7382
FBgn0031710	FBgn0031710	CG7371	Vps52
FBgn0031711	FBgn0031711	CG6907	CG6907
FBgn0031713	FBgn0031713	CG7277	Coq6
FBgn0031716	FBgn0031716	CG14015	CG14015
FBgn0031717	FBgn0031717	CG6957	Oscillin
FBgn0031725	FBgn0031725	CG14010	DIP-eta
FBgn0031732	FBgn0031732	CG11149	CG11149
FBgn0031736	FBgn0031736	CG11030	CG11030
FBgn0031737	FBgn0031737	CG11142	obst-E
FBgn0031738	FBgn0031738	CG9171	CG9171
FBgn0031739	FBgn0031739	CG14005	CG14005
FBgn0031740	FBgn0031740	CG7239	CG7239
FBgn0031741	FBgn0031741	CG11034	CG11034
FBgn0031745	FBgn0031745	CG8965	rau
FBgn0031746	FBgn0031746	CG9029	CG9029
FBgn0031747	FBgn0031747	CG9021	CG9021
FBgn0031751	FBgn0031751	CG9016	CG9016
FBgn0031752	FBgn0031752	CG9044	CG9044
FBgn0031759	FBgn0031759	CG9088	lid
FBgn0031760	FBgn0031760	CG9093	Tsp26A
FBgn0031764	FBgn0031764	CG9107	CG9107
FBgn0031766	FBgn0031766	CG9117	CG9117
FBgn0031768	FBgn0031768	CG12393	CG12393
FBgn0031769	FBgn0031769	CG9135	CG9135
FBgn0031771	FBgn0031771	CG9140	ND-51
FBgn0031772	FBgn0031772	CG13994	CG13994
FBgn0031773	FBgn0031773	CG9144	Fbw5
FBgn0031774	FBgn0031774	CG9147	CG9147
FBgn0031776	FBgn0031776	CG13993	Pfdn1
FBgn0031777	FBgn0031777	CG9154	CG9154
FBgn0031778	FBgn0031778	CR9162	lncRNA:CR9162
FBgn0031779	FBgn0031779	CG9175	CG9175
FBgn0031782	FBgn0031782	CG9226	WDR79
FBgn0031785	FBgn0031785	CG13991	CG13991
FBgn0031786	FBgn0031786	CG13989	CG13989
FBgn0031791	FBgn0031791	CG9486	AANATL2
FBgn0031799	FBgn0031799	CG9493	Pez
FBgn0031800	FBgn0031800	CG9497	CG9497
FBgn0031801	FBgn0031801	CG9498	CG9498
FBgn0031804	FBgn0031804	CG9500	CG9500
FBgn0031805	FBgn0031805	CG9505	Nepl4
FBgn0031811	FBgn0031811	CG13982	CG13982
FBgn0031813	FBgn0031813	CG9527	CG9527
FBgn0031814	FBgn0031814	CG9528	retm
FBgn0031815	FBgn0031815	CG9526	frj
FBgn0031817	FBgn0031817	CG9531	HemK1
FBgn0031818	FBgn0031818	CG9536	CG9536
FBgn0031821	FBgn0031821	CG9542	KFase
FBgn0031822	FBgn0031822	CG9548	Phf5a
FBgn0031824	FBgn0031824	CG9547	CG9547
FBgn0031832	FBgn0031832	CG9596	CG9596
FBgn0031834	FBgn0031834	CG13766	CG13766
FBgn0031836	FBgn0031836	CG11050	CG11050
FBgn0031837	FBgn0031837	CG11320	DIP-iota
FBgn0031842	FBgn0031842	CG11098	Tango1
FBgn0031848	FBgn0031848	CG11329	Nse1
FBgn0031851	FBgn0031851	CG11188	Aatf
FBgn0031858	FBgn0031858	CG17378	CG17378
FBgn0031860	FBgn0031860	CG11236	CG11236
FBgn0031861	FBgn0031861	CG17375	CG17375
FBgn0031865	FBgn0031865	CG10806	Nha1
FBgn0031866	FBgn0031866	CG13772	Nlg2
FBgn0031868	FBgn0031868	CG10354	Rat1
FBgn0031871	FBgn0031871	CG10158	Fgop2
FBgn0031872	FBgn0031872	CG9211	ihog
FBgn0031873	FBgn0031873	CG9207	Gas41
FBgn0031874	FBgn0031874	CG13775	CG13775
FBgn0031875	FBgn0031875	CG3430	CG3430
FBgn0031876	FBgn0031876	CG9200	Atac1
FBgn0031877	FBgn0031877	CG10399	Hmgcl
FBgn0031878	FBgn0031878	CG9188	sip2
FBgn0031881	FBgn0031881	CG3476	MME1
FBgn0031882	FBgn0031882	CG9100	Rab30
FBgn0031883	FBgn0031883	CG11266	Caper
FBgn0031885	FBgn0031885	CG13778	Mnn1
FBgn0031886	FBgn0031886	CG8902	Nuf2
FBgn0031888	FBgn0031888	CG13780	Pvf2
FBgn0031893	FBgn0031893	CG4495	MICU1
FBgn0031894	FBgn0031894	CG4496	CG4496
FBgn0031895	FBgn0031895	CG4497	CG4497
FBgn0031896	FBgn0031896	CG4502	CG4502
FBgn0031897	FBgn0031897	CG13784	CG13784
FBgn0031904	FBgn0031904	CG5149	CG5149
FBgn0031906	FBgn0031906	CG5160	CG5160
FBgn0031907	FBgn0031907	CG5171	CG5171
FBgn0031908	FBgn0031908	CG5177	CG5177
FBgn0031909	FBgn0031909	CG5181	CG5181
FBgn0031910	FBgn0031910	CG15818	CG15818
FBgn0031913	FBgn0031913	CG5958	CG5958
FBgn0031914	FBgn0031914	CG5973	CG5973
FBgn0031929	FBgn0031929	CG18585	CG18585
FBgn0031930	FBgn0031930	CG7025	CG7025
FBgn0031939	FBgn0031939	CG13796	CG13796
FBgn0031942	FBgn0031942	CG7203	CG7203
FBgn0031945	FBgn0031945	CG7191	CG7191
FBgn0031947	FBgn0031947	CG7154	CG7154
FBgn0031948	FBgn0031948	CG7149	CG7149
FBgn0031950	FBgn0031950	CG14536	Herp
FBgn0031951	FBgn0031951	CG7138	r2d2
FBgn0031952	FBgn0031952	CG7134	cdc14
FBgn0031955	FBgn0031955	CG14535	CG14535
FBgn0031961	FBgn0031961	CG7102	CG7102
FBgn0031968	FBgn0031968	CG7231	CG7231
FBgn0031969	FBgn0031969	CG7228	pes
FBgn0031970	FBgn0031970	CG7227	CG7227
FBgn0031971	FBgn0031971	CG7224	Sirup
FBgn0031972	FBgn0031972	CG7221	Wwox
FBgn0031974	FBgn0031974	CG12560	CG12560
FBgn0031977	FBgn0031977	CG7380	baf
FBgn0031979	FBgn0031979	CG7429	CCDC53
FBgn0031980	FBgn0031980	CG7424	RpL36A
FBgn0031981	FBgn0031981	CG7466	Megf8
FBgn0031985	FBgn0031985	CG8683	mon2
FBgn0031986	FBgn0031986	CG8673	CG8673
FBgn0031987	FBgn0031987	CG12375	CG12375
FBgn0031988	FBgn0031988	CG8668	CG8668
FBgn0031990	FBgn0031990	CG8552	PAPLA1
FBgn0031992	FBgn0031992	CG8498	Acbp1
FBgn0031995	FBgn0031995	CG8475	CG8475
FBgn0031996	FBgn0031996	CG8460	CG8460
FBgn0031997	FBgn0031997	CG8455	PGAP5
FBgn0031998	FBgn0031998	CG8451	SLC5A11
FBgn0031999	FBgn0031999	CG8419	CG8419
FBgn0032000	FBgn0032000	CG8372	CG8372
FBgn0032001	FBgn0032001	CG8360	CG8360
FBgn0032002	FBgn0032002	CG8353	CG8353
FBgn0032004	FBgn0032004	CG8292	CG8292
FBgn0032005	FBgn0032005	CG8282	Snx6
FBgn0032006	FBgn0032006	CG8222	Pvr
FBgn0032013	FBgn0032013	CG7851	Scgalpha
FBgn0032014	FBgn0032014	CG7840	CG7840
FBgn0032015	FBgn0032015	CG7830	Ostgamma
FBgn0032016	FBgn0032016	CG7818	Mettl14
FBgn0032017	FBgn0032017	CG7810	CG7810
FBgn0032018	FBgn0032018	CG7806	CG7806
FBgn0032020	FBgn0032020	CG7787	strat
FBgn0032021	FBgn0032021	CG7781	CG7781
FBgn0032022	FBgn0032022	CG14275	CG14275
FBgn0032023	FBgn0032023	CG14274	CG14274
FBgn0032024	FBgn0032024	CG14273	CG14273
FBgn0032025	FBgn0032025	CG7778	CG7778
FBgn0032026	FBgn0032026	CG7627	CG7627
FBgn0032029	FBgn0032029	CG17292	CG17292
FBgn0032030	FBgn0032030	CG17293	Wdr82
FBgn0032031	FBgn0032031	CG13390	CG13390
FBgn0032032	FBgn0032032	CG17294	CG17294
FBgn0032033	FBgn0032033	CG13392	CG13392
FBgn0032034	FBgn0032034	CG17295	Rcd4
FBgn0032036	FBgn0032036	CG13384	CG13384
FBgn0032040	FBgn0032040	CG13386	CG13386
FBgn0032042	FBgn0032042	CG13398	CG13398
FBgn0032047	FBgn0032047	CG13088	CG13088
FBgn0032048	FBgn0032048	CG13094	Dh31
FBgn0032049	FBgn0032049	CG13095	Bace
FBgn0032050	FBgn0032050	CG13096	CG13096
FBgn0032051	FBgn0032051	CG13097	CG13097
FBgn0032052	FBgn0032052	CG13089	PIG-U
FBgn0032053	FBgn0032053	CG13098	mRpL51
FBgn0032054	FBgn0032054	CG13090	Uba4
FBgn0032055	FBgn0032055	CG13091	Sgp
FBgn0032059	FBgn0032059	CG9296	PrBP
FBgn0032068	FBgn0032068	CG9466	LManV
FBgn0032069	FBgn0032069	CG9468	LManVI
FBgn0032074	FBgn0032074	CG9494	Tsp29Fa
FBgn0032075	FBgn0032075	CG9496	Tsp29Fb
FBgn0032076	FBgn0032076	CG9510	Argl
FBgn0032077	FBgn0032077	CG9515	CG9515
FBgn0032078	FBgn0032078	CG9520	C1GalTA
FBgn0032079	FBgn0032079	CG31886	CG31886
FBgn0032083	FBgn0032083	CG9541	CG9541
FBgn0032084	FBgn0032084	CG13101	CG13101
FBgn0032085	FBgn0032085	CG9555	CG9555
FBgn0032086	FBgn0032086	CG17906	CG17906
FBgn0032087	FBgn0032087	CG9568	CG9568
FBgn0032088	FBgn0032088	CG13102	CG13102
FBgn0032089	FBgn0032089	CG9573	Rcd-1r
FBgn0032101	FBgn0032101	CG9586	CG9586
FBgn0032105	FBgn0032105	CG4454	borr
FBgn0032116	FBgn0032116	CG3759	Mco1
FBgn0032117	FBgn0032117	CG4435	FucTB
FBgn0032120	FBgn0032120	CG33298	CG33298
FBgn0032123	FBgn0032123	CG3811	Oatp30B
FBgn0032124	FBgn0032124	CG17855	CG17855
FBgn0032125	FBgn0032125	CG3818	Cpr30B
FBgn0032129	FBgn0032129	CG4405	jp
FBgn0032130	FBgn0032130	CG3838	brwl
FBgn0032131	FBgn0032131	CG3841	CG3841
FBgn0032135	FBgn0032135	CG3881	GlcAT-S
FBgn0032136	FBgn0032136	CG15828	Apoltp
FBgn0032138	FBgn0032138	CG4364	CG4364
FBgn0032140	FBgn0032140	CG13117	CG13117
FBgn0032144	FBgn0032144	CG17633	CG17633
FBgn0032147	FBgn0032147	CG4026	IP3K1
FBgn0032149	FBgn0032149	CG4036	CG4036
FBgn0032150	FBgn0032150	CG13123	CG13123
FBgn0032153	FBgn0032153	CG4537	CG4537
FBgn0032154	FBgn0032154	CG5924	mtDNA-helicase
FBgn0032156	FBgn0032156	CG13124	CG13124
FBgn0032157	FBgn0032157	CG5899	Etl1
FBgn0032160	FBgn0032160	CG4598	CG4598
FBgn0032161	FBgn0032161	CG4594	CG4594
FBgn0032162	FBgn0032162	CG4592	CG4592
FBgn0032166	FBgn0032166	CG4619	CG4619
FBgn0032168	FBgn0032168	CG13126	CG13126
FBgn0032169	FBgn0032169	CG4709	CG4709
FBgn0032170	FBgn0032170	CG4658	CG4658
FBgn0032171	FBgn0032171	CG5846	CG5846
FBgn0032172	FBgn0032172	CG5850	CG5850
FBgn0032178	FBgn0032178	CG4804	Spn31A
FBgn0032184	FBgn0032184	CG13135	CG13135
FBgn0032187	FBgn0032187	CG4839	CG4839
FBgn0032189	FBgn0032189	CG18145	Ripalpha
FBgn0032191	FBgn0032191	CG5734	CG5734
FBgn0032193	FBgn0032193	CG5727	CG5727
FBgn0032194	FBgn0032194	CG4901	CG4901
FBgn0032195	FBgn0032195	CG4908	CG4908
FBgn0032196	FBgn0032196	CG5708	CG5708
FBgn0032197	FBgn0032197	CG5694	ova
FBgn0032198	FBgn0032198	CG4912	eEF1delta
FBgn0032200	FBgn0032200	CG5676	CG5676
FBgn0032202	FBgn0032202	CG18619	REPTOR-BP
FBgn0032204	FBgn0032204	CG4953	CG4953
FBgn0032205	FBgn0032205	CG4957	CG4957
FBgn0032208	FBgn0032208	CG5604	Ufd4
FBgn0032210	FBgn0032210	CG5603	CYLD
FBgn0032213	FBgn0032213	CG5390	CG5390
FBgn0032214	FBgn0032214	CG4968	CG4968
FBgn0032216	FBgn0032216	CG5384	Usp14
FBgn0032217	FBgn0032217	CG4972	CG4972
FBgn0032218	FBgn0032218	CG5381	CG5381
FBgn0032221	FBgn0032221	CG5375	Schip1
FBgn0032222	FBgn0032222	CG5037	CG5037
FBgn0032223	FBgn0032223	CG5034	GATAd
FBgn0032224	FBgn0032224	CG5025	Sps2
FBgn0032225	FBgn0032225	CG5022	CG5022
FBgn0032228	FBgn0032228	CG5367	CG5367
FBgn0032229	FBgn0032229	CG5045	CG5045
FBgn0032230	FBgn0032230	CG13139	lft
FBgn0032231	FBgn0032231	CG5056	CG5056
FBgn0032233	FBgn0032233	CG13140	dpr19
FBgn0032234	FBgn0032234	CG5091	gny
FBgn0032235	FBgn0032235	CG5096	CG5096
FBgn0032236	FBgn0032236	CG5108	mRpS7
FBgn0032242	FBgn0032242	CG5355	CG5355
FBgn0032243	FBgn0032243	CG5300	Klp31E
FBgn0032244	FBgn0032244	CG5313	RfC3
FBgn0032246	FBgn0032246	CG5168	Wdfy2
FBgn0032247	FBgn0032247	CG5188	CG5188
FBgn0032248	FBgn0032248	CG5343	Bug22
FBgn0032249	FBgn0032249	CG5337	TBC1D16
FBgn0032250	FBgn0032250	CG5198	holn1
FBgn0032251	FBgn0032251	CG13142	Nse4
FBgn0032252	FBgn0032252	CG6232	loh
FBgn0032256	FBgn0032256	CG6187	RluA-2
FBgn0032258	FBgn0032258	CG7456	CG7456
FBgn0032259	FBgn0032259	CG6144	CG6144
FBgn0032261	FBgn0032261	CG6094	CG6094
FBgn0032264	FBgn0032264	CG6113	Lip4
FBgn0032266	FBgn0032266	CG18302	CG18302
FBgn0032290	FBgn0032290	CG6443	CG6443
FBgn0032291	FBgn0032291	CG17118	CG17118
FBgn0032292	FBgn0032292	CG6750	EMC3
FBgn0032293	FBgn0032293	CG6444	Dpy-30L1
FBgn0032294	FBgn0032294	CG6737	Vha16-5
FBgn0032295	FBgn0032295	CG12299	CG12299
FBgn0032296	FBgn0032296	CG6729	CG6729
FBgn0032297	FBgn0032297	CG17124	CG17124
FBgn0032298	FBgn0032298	CG6724	CG6724
FBgn0032305	FBgn0032305	CG6700	CG6700
FBgn0032321	FBgn0032321	CG4621	YL-1
FBgn0032322	FBgn0032322	CG16743	CG16743
FBgn0032329	FBgn0032329	CG16840	Art8
FBgn0032330	FBgn0032330	CG31868	Samuel
FBgn0032336	FBgn0032336	CG14919	AstC
FBgn0032337	FBgn0032337	CG14920	AstCC
FBgn0032338	FBgn0032338	CG16854	CG16854
FBgn0032339	FBgn0032339	CG4705	Wdr59
FBgn0032341	FBgn0032341	CG6192	Reps
FBgn0032343	FBgn0032343	CG6201	CG6201
FBgn0032346	FBgn0032346	CG6249	Csl4
FBgn0032348	FBgn0032348	CG4751	CG4751
FBgn0032350	FBgn0032350	CG6287	CG6287
FBgn0032354	FBgn0032354	CG4788	CG4788
FBgn0032358	FBgn0032358	CG4851	Ppt2
FBgn0032361	FBgn0032361	CG6488	CG6488
FBgn0032363	FBgn0032363	CG6509	Dlg5
FBgn0032373	FBgn0032373	CG12602	Vha100-5
FBgn0032377	FBgn0032377	CG14937	CG14937
FBgn0032378	FBgn0032378	CG14939	CycY
FBgn0032381	FBgn0032381	CG14934	Mal-B1
FBgn0032387	FBgn0032387	CG16965	CG16965
FBgn0032388	FBgn0032388	CG6686	CG6686
FBgn0032390	FBgn0032390	CG16969	dgt2
FBgn0032391	FBgn0032391	CG5202	escl
FBgn0032393	FBgn0032393	CG12264	Nfs1
FBgn0032394	FBgn0032394	CG6746	Hacd1
FBgn0032395	FBgn0032395	CG6734	Wdr81
FBgn0032397	FBgn0032397	CG6756	Tom70
FBgn0032398	FBgn0032398	CG6766	CG6766
FBgn0032399	FBgn0032399	CG6785	CG6785
FBgn0032400	FBgn0032400	CG6770	CG6770
FBgn0032401	FBgn0032401	CG6792	Plzf
FBgn0032402	FBgn0032402	CG14945	CG14945
FBgn0032405	FBgn0032405	CG14946	firl
FBgn0032407	FBgn0032407	CG5325	Pex19
FBgn0032408	FBgn0032408	CG6712	CG6712
FBgn0032409	FBgn0032409	CG5336	Ced-12
FBgn0032420	FBgn0032420	CG6583	CG6583
FBgn0032421	FBgn0032421	CG17218	crok
FBgn0032424	FBgn0032424	CG17010	CG17010
FBgn0032428	FBgn0032428	CG6405	CG6405
FBgn0032429	FBgn0032429	CG5446	CG5446
FBgn0032430	FBgn0032430	CG6388	CG6388
FBgn0032433	FBgn0032433	CG5427	Oatp33Ea
FBgn0032435	FBgn0032435	CG6417	Oatp33Eb
FBgn0032444	FBgn0032444	CG5525	CCT4
FBgn0032445	FBgn0032445	CG6153	CG6153
FBgn0032446	FBgn0032446	CG5780	IFT43
FBgn0032447	FBgn0032447	CG6167	PICK1
FBgn0032449	FBgn0032449	CG17036	CG17036
FBgn0032450	FBgn0032450	CG5776	CG5776
FBgn0032451	FBgn0032451	CG12292	spict
FBgn0032452	FBgn0032452	CG15484	CG15484
FBgn0032453	FBgn0032453	CG6180	CG6180
FBgn0032454	FBgn0032454	CG5787	CG5787
FBgn0032455	FBgn0032455	CG5792	Pih1D1
FBgn0032456	FBgn0032456	CG6214	MRP
FBgn0032465	FBgn0032465	CG12404	Yip1d1
FBgn0032467	FBgn0032467	CG9934	CG9934
